id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
19251397,https://www.airbnb.com/rooms/19251397,Gigi's Hospitality Home,Hyde Park,2136,United States,42.27080253119571,-71.11834775612945,Private room,2,$96.00,,,,,,,
19269439,https://www.airbnb.com/rooms/19269439,Amazing New One Bed Boston's Oldest Neighborhood,North End,2113,United States,42.36485016076859,-71.05601640614954,Entire home/apt,4,$97.00,92,9,9,9,9,10,9
19290895,https://www.airbnb.com/rooms/19290895,Quaint Beacon Hill| Beautifully Charming #8 1BR,Beacon Hill,2114,United States,42.3579075075539,-71.07206747962039,Entire home/apt,4,$201.00,89,9,9,10,10,10,9
19291138,https://www.airbnb.com/rooms/19291138,Dalton Street 1bd Luxury Apartment,Back Bay,2115,United States,42.34685999651334,-71.08418320156865,Entire home/apt,2,$239.00,,,,,,,
19291771,https://www.airbnb.com/rooms/19291771,Modern Charles in Beacon Hill|1BR 1BA #6,Beacon Hill,2114,United States,42.35959809640698,-71.06981592775335,Entire home/apt,4,$201.00,100,10,10,10,10,10,10
19292171,https://www.airbnb.com/rooms/19292171,Urban|Historic Charles Beacon Hill|1BR 1BA #4,Beacon Hill,2114,United States,42.3580195660561,-71.0697486386426,Entire home/apt,4,$201.00,90,9,10,10,9,10,9
19294099,https://www.airbnb.com/rooms/19294099,Beautiful room in Jamaica Plain MA,Jamaica Plain,2130,United States,42.321896670384724,-71.103896899652,Private room,2,$58.00,94,9,9,10,9,9,9
19296973,https://www.airbnb.com/rooms/19296973,FEBRUARY SALE BOSTON TRAVEL HARBORSIDE 3C,East Boston,2128,United States,42.36385185521914,-71.02948584726362,Entire home/apt,10,$249.00,97,10,10,10,10,10,10
19303637,https://www.airbnb.com/rooms/19303637,Beautiful Bedroom Next to Roxbury Crossing T Stop,Roxbury,2119,United States,42.32838508404909,-71.09469743023615,Private room,2,$57.00,100,10,10,10,10,10,10
19303980,https://www.airbnb.com/rooms/19303980,Garden Suite near The Pru/Hynes Copley Center,South End,2118,United States,42.34228021481888,-71.08050428195438,Entire home/apt,4,$140.00,88,9,9,9,9,10,8
19307193,https://www.airbnb.com/rooms/19307193,Beacon Hill Historic Charles|1BR 1BA #2,Beacon Hill,2114,United States,42.35884600790644,-71.0705143948691,Entire home/apt,4,$201.00,91,10,9,10,9,10,9
19308245,https://www.airbnb.com/rooms/19308245,Quaint Cute Historic Charles|Studio #9,Beacon Hill,2114,United States,42.359092773897295,-71.07115814916206,Entire home/apt,2,$180.00,87,9,9,9,9,10,8
19308998,https://www.airbnb.com/rooms/19308998,Modern in Historic Charles|Designed Studio #7,Beacon Hill,2114,United States,42.359450186600334,-71.07205071027873,Entire home/apt,2,$180.00,92,10,10,10,10,10,9
19309417,https://www.airbnb.com/rooms/19309417,BCEC with Parking:South Boston Loft,South Boston,2127,United States,42.334873192860485,-71.05511223671074,Entire home/apt,6,$375.00,97,10,10,10,10,9,10
19309434,https://www.airbnb.com/rooms/19309434,Charming Charles|Historic Beacon Hill|Studio #5,Beacon Hill,2114,United States,42.35928260912355,-71.07150324783046,Entire home/apt,2,$180.00,100,10,9,10,10,10,10
19309861,https://www.airbnb.com/rooms/19309861,On the Hill|Historic Boston|Studio #3,Beacon Hill,2114,United States,42.35750365514169,-71.07179650377952,Entire home/apt,2,$180.00,85,9,9,10,9,10,9
19310183,https://www.airbnb.com/rooms/19310183,Awesome Family Spot  |  One Stop to Downtown!,East Boston,2128,United States,42.36595169780142,-71.0318023818728,Entire home/apt,7,$225.00,93,9,10,10,10,10,9
19311820,https://www.airbnb.com/rooms/19311820,Gorgeous Historic Home Minutes from Downtown,Jamaica Plain,2130,United States,42.31019568278789,-71.09904384916835,Entire home/apt,9,$389.00,100,10,10,10,10,,
19315157,https://www.airbnb.com/rooms/19315157,Modern Comfort w/City View Near Airport & Downtown,East Boston,2128,United States,42.3761781063241,-71.0330235057392,Private room,4,$99.00,95,10,10,10,10,10,10
19316661,https://www.airbnb.com/rooms/19316661,Fenway Park ★ Close to Downtown ★Free parking spot,Fenway,2215,United States,42.341871403883005,-71.09803397296123,Entire home/apt,9,$225.00,98,10,10,10,10,10,10
19323221,https://www.airbnb.com/rooms/19323221,Near Downtown! ★ 1 Free parking spot ★ Fenway Park,Fenway,2215,United States,42.34372688006247,-71.09843786213739,Entire home/apt,8,$229.00,98,10,10,10,10,10,9
19327752,https://www.airbnb.com/rooms/19327752,Rozzie Room,Roslindale,2131,United States,42.284795449929135,-71.13935123559739,Private room,1,$31.00,93,9,9,10,10,9,9
19328724,https://www.airbnb.com/rooms/19328724,Sunny Private Bedroom in Boston,Allston,2134,United States,42.350038566323505,-71.13191087145502,Private room,1,$45.00,97,10,10,10,10,9,10
19330793,https://www.airbnb.com/rooms/19330793,Jamaica Plain apartment,Jamaica Plain,2130,United States,42.31613693329554,-71.11288813012646,Entire home/apt,2,$75.00,97,10,9,10,10,10,10
19330844,https://www.airbnb.com/rooms/19330844,"South Boston Studio Near Downtown, Beach, & Mall",South Boston,2127,United States,42.3297244627641,-71.05658793383344,Entire home/apt,2,$134.00,93,9,9,10,10,10,9
19330870,https://www.airbnb.com/rooms/19330870,Stayloom’s Modern Masterpiece | near T,Dorchester,2125,United States,42.31477219286308,-71.05693185371102,Entire home/apt,16,"$5,000.00",96,10,10,10,10,9,9
19338355,https://www.airbnb.com/rooms/19338355,Back Bay Comm Ave HOLIDAY spot shopping & lights,Back Bay,2215,United States,42.349489849577964,-71.08935654711817,Entire home/apt,2,$249.00,100,10,10,10,10,10,10
19346500,https://www.airbnb.com/rooms/19346500,Brand New Modern Apartment next to HBS,Allston,2134,United States,42.35106451346318,-71.13072249578698,Entire home/apt,2,$150.00,100,10,10,10,10,10,10
19347139,https://www.airbnb.com/rooms/19347139,★Harvard Business School ★ 1 Free Parking ★ Studio,Brighton,2134,United States,42.354905441398245,-71.13950309088136,Entire home/apt,4,$125.00,97,10,10,10,10,9,9
19351506,https://www.airbnb.com/rooms/19351506,Newly renovated modern 1 bedroom apartment,Roxbury,2118,United States,42.33017216534133,-71.06986905122317,Entire home/apt,4,$99.00,93,10,10,10,10,7,8
19356659,https://www.airbnb.com/rooms/19356659,Cozy and Convenient ( Great Location),Fenway,2115,United States,42.34021254265981,-71.08872934374372,Entire home/apt,5,$123.00,86,9,8,10,10,10,9
19358947,https://www.airbnb.com/rooms/19358947,Downtown- on the Boston Common,Downtown,2116,United States,42.35378259975908,-71.06345914799266,Entire home/apt,3,$100.00,96,10,10,10,10,9,9
19364110,https://www.airbnb.com/rooms/19364110,Large clean private room close to downtown,Mission Hill,2120,United States,42.331452538070714,-71.10226102635875,Private room,4,$100.00,94,10,10,10,10,10,9
19364446,https://www.airbnb.com/rooms/19364446,Light and cozy private room,Brighton,2135,United States,42.35135317089893,-71.16610632816419,Private room,1,$36.00,,,,,,,
19373388,https://www.airbnb.com/rooms/19373388,Classic New England apartment on MBTA Red line,Dorchester,2124,United States,42.291825985067625,-71.06636469795278,Entire home/apt,5,$104.00,95,10,10,10,10,9,10
19381483,https://www.airbnb.com/rooms/19381483,Lux 1 BR in the Heart of Fenway w/WiFi,Fenway,2215,United States,42.3445983907038,-71.09781631856183,Entire home/apt,3,$217.00,,,,,,,
19411593,https://www.airbnb.com/rooms/19411593,Stefano and Silvia’s JFK-UMASS Boston Room,Dorchester,2125,United States,42.318508973805564,-71.05763505763852,Private room,2,$79.00,100,10,10,10,10,10,10
19412875,https://www.airbnb.com/rooms/19412875,Home Away from Home!Free Street Parking!No smoking,Mattapan,2126,United States,42.27947908679488,-71.09888745189568,Private room,2,$48.00,95,10,10,10,10,8,10
19428084,https://www.airbnb.com/rooms/19428084,Elegant Updates to a Classic Boston 2br w/ Parking,Dorchester,2122,United States,42.28979871706397,-71.05612596347385,Entire home/apt,6,$176.00,96,10,9,10,10,9,9
19430067,https://www.airbnb.com/rooms/19430067,Cozy Apartment in the Seaport/Fort Point,South Boston Waterfront,2210,United States,42.34747569434991,-71.04943034547892,Entire home/apt,4,$117.00,91,9,8,9,10,10,9
19435927,https://www.airbnb.com/rooms/19435927,Artsy 2BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35692275708177,-71.0609157034503,Entire home/apt,4,$278.00,97,10,10,10,9,10,9
19436968,https://www.airbnb.com/rooms/19436968,Modern 4BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35578222762664,-71.06090913579796,Entire home/apt,8,$424.00,93,10,10,10,10,10,9
19437268,https://www.airbnb.com/rooms/19437268,"Boston, Allston wonderful apartment summer rent.",Allston,2134,United States,42.352851559467126,-71.12486351316007,Private room,3,$40.00,,,,,,,
19448926,https://www.airbnb.com/rooms/19448926,Hip 3BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35577703108835,-71.06232024174611,Entire home/apt,6,$330.00,92,10,9,10,10,9,9
19450658,https://www.airbnb.com/rooms/19450658,Modernly Plush Studio Next To Fenway + Pool!,Jamaica Plain,2130,United States,42.32918314210517,-71.11103182645242,Entire home/apt,3,$209.00,,,,,,,
19453190,https://www.airbnb.com/rooms/19453190,"Cozey 1-BR,Top-Of-The-Line Pool & Gym! *SPECIALS*",Mission Hill,2130,United States,42.32866033494235,-71.1100057200353,Entire home/apt,3,$249.00,,,,,,,
19453549,https://www.airbnb.com/rooms/19453549,Upscale 2-BR Apt + Top of The Line Amenities!,Mission Hill,2130,United States,42.32998319872237,-71.1100143447408,Entire home/apt,5,$299.00,,,,,,,
19454877,https://www.airbnb.com/rooms/19454877,Airy Studio near Fenway + Pool & Gym!!!,Mission Hill,2130,United States,42.32997810027935,-71.11071114761103,Entire home/apt,3,$227.00,,,,,,,
19455243,https://www.airbnb.com/rooms/19455243,Modern Studio near Fenway + Pool & Gym,Mission Hill,2130,United States,42.328943939464715,-71.11037578841749,Entire home/apt,3,$209.00,,,,,,,
19455477,https://www.airbnb.com/rooms/19455477,Beautiful & Cozy 1-BR near Fenway + Pool & Gym,Mission Hill,2130,United States,42.33006896243575,-71.11065399058114,Entire home/apt,3,$249.00,60,10,10,4,10,10,6
19455651,https://www.airbnb.com/rooms/19455651,Private Suite & Everything Close!,Charlestown,2129,United States,42.383250075995235,-71.07834688620461,Entire home/apt,6,$250.00,98,10,10,10,10,10,10
19455818,https://www.airbnb.com/rooms/19455818,Elegant & Cozy 2-BR near The Bunker Hill Monument,Mission Hill,2130,United States,42.330445170554555,-71.11021462431108,Entire home/apt,5,$469.00,,,,,,,
19456107,https://www.airbnb.com/rooms/19456107,Plush & Modern 2-BR near Bostons famous Newbury St,Mission Hill,2130,United States,42.3302271054514,-71.1113330481264,Entire home/apt,5,$299.00,100,10,10,10,10,6,8
19457729,https://www.airbnb.com/rooms/19457729,Spacious 2BR w/roof deck in South End,South End,2118,United States,42.34238461643638,-71.07454089977173,Entire home/apt,4,$189.00,97,10,9,10,10,10,10
19459179,https://www.airbnb.com/rooms/19459179,Southie Haven,South Boston,2127,United States,42.33556022544486,-71.04856537889542,Entire home/apt,4,$95.00,93,9,9,9,10,9,10
19459411,https://www.airbnb.com/rooms/19459411,The Huntington,Fenway,2115,United States,42.34136264557997,-71.08881403454248,Private room,1,$120.00,,,,,,,
19468739,https://www.airbnb.com/rooms/19468739,Charming Clean Modern Ultimate Studio FENWAY PARK!,Fenway,2215,United States,42.346885791181926,-71.10397019553682,Entire home/apt,3,$100.00,91,9,9,9,9,10,9
19469130,https://www.airbnb.com/rooms/19469130,Modern 3BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.357178595903065,-71.06109383712761,Entire home/apt,6,$323.00,80,8,9,9,8,9,8
19469134,https://www.airbnb.com/rooms/19469134,Stunning 2BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.355851712146915,-71.06257379692859,Entire home/apt,5,$278.00,96,10,10,10,10,10,9
19473060,https://www.airbnb.com/rooms/19473060,The Sanctuary,Brighton,2135,United States,42.353486153478556,-71.1667805321271,Private room,2,$60.00,94,10,9,10,10,10,10
19498285,https://www.airbnb.com/rooms/19498285,Let us be your home away from home,Dorchester,2124,United States,42.287651600478036,-71.0637066674095,Private room,2,$70.00,96,10,10,10,10,10,10
19501747,https://www.airbnb.com/rooms/19501747,2BR Beacon Hill Apartment,Downtown,2114,United States,42.35980736055787,-71.06282214174207,Entire home/apt,4,$220.00,100,10,10,10,10,10,10
19504080,https://www.airbnb.com/rooms/19504080,Stunning Newbury Street Apartment,Back Bay,2116,United States,42.35100773730158,-71.07741826303752,Entire home/apt,8,$368.00,100,10,10,10,10,10,10
19504228,https://www.airbnb.com/rooms/19504228,One Bedroom Unit in Luxury Building,South End,2118,United States,42.343324023688965,-71.06344427916139,Entire home/apt,2,$180.00,100,10,10,10,10,9,9
19507888,https://www.airbnb.com/rooms/19507888,Winter at The Heart of Boston,Fenway,2215,United States,42.34648598684693,-71.08870799221542,Private room,2,$20.00,96,10,9,10,10,10,10
19507998,https://www.airbnb.com/rooms/19507998,Beautiful Studio and  Great Location,West End,2114,United States,42.36237423871093,-71.06865886772921,Entire home/apt,2,$49.00,98,10,10,10,10,10,9
19522209,https://www.airbnb.com/rooms/19522209,Bright 1BR in Back Bay by Sonder,Back Bay,2115,United States,42.3425986281408,-71.08278011217308,Entire home/apt,2,$182.00,91,10,9,10,10,10,9
19526556,https://www.airbnb.com/rooms/19526556,Cozy Single Occupancy,Roxbury,2119,United States,42.32445233393979,-71.08580797805072,Private room,1,$55.00,95,9,9,10,10,9,9
19527633,https://www.airbnb.com/rooms/19527633,Stunning 3BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35575897199624,-71.06196956508832,Entire home/apt,6,$342.00,96,10,10,10,9,10,9
19530176,https://www.airbnb.com/rooms/19530176,Cozy hideout in a historical Boston neighborhood,Beacon Hill,2114,United States,42.3607148758312,-71.06547608279631,Entire home/apt,2,$160.00,100,10,10,10,10,10,10
19532043,https://www.airbnb.com/rooms/19532043,Lovely 1 BR in Theater District,Downtown,2116,United States,42.351357990971174,-71.06669569051758,Entire home/apt,4,$189.00,89,10,10,10,9,9,9
19532898,https://www.airbnb.com/rooms/19532898,Beautiful Spacious townhouse in Fort Hill,Roxbury,2119,United States,42.32242536368432,-71.0905767013882,Entire home/apt,8,$200.00,84,9,9,9,9,7,8
19540224,https://www.airbnb.com/rooms/19540224,Free Parking at Newly Renovated 1 Bed Basement Unt,Fenway,2215,United States,42.35082124582058,-71.0955748281923,Entire home/apt,4,$175.00,95,10,10,9,9,10,9
19544387,https://www.airbnb.com/rooms/19544387,Charming 2BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35694847429646,-71.06064646451766,Entire home/apt,4,$283.00,91,10,9,10,9,9,9
19544986,https://www.airbnb.com/rooms/19544986,14 Gloucester 4B by Lyon Apartments,Back Bay,2115,United States,42.3513289462639,-71.0846475053087,Entire home/apt,4,$90.00,95,10,10,9,9,10,9
19545217,https://www.airbnb.com/rooms/19545217,Jamaica Plain - Private bedroom&modern bath near T,Jamaica Plain,2130,United States,42.29284272480884,-71.11740977149077,Private room,2,$102.00,99,10,10,10,10,10,10
19545605,https://www.airbnb.com/rooms/19545605,14 Gloucester 1B by Lyon Apartments,Back Bay,2115,United States,42.34967995770059,-71.08626898023385,Entire home/apt,4,$90.00,93,10,9,10,9,10,10
19550157,https://www.airbnb.com/rooms/19550157,Quaint cozy room - 5 min walk to the T (Red Line),Dorchester,2122,United States,42.29250186295657,-71.06176278334907,Private room,2,$60.00,97,10,9,10,10,10,10
19550846,https://www.airbnb.com/rooms/19550846,"Your cozy, sunny retreat- just steps from T!",Brighton,2135,United States,42.34880787341631,-71.14081084112614,Private room,1,$69.00,89,9,10,10,10,9,9
19552273,https://www.airbnb.com/rooms/19552273,Stunning 4BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35682139540234,-71.06040033925159,Entire home/apt,8,$436.00,95,10,10,10,9,10,9
19552922,https://www.airbnb.com/rooms/19552922,Nice Room in comfortable Apt - easy access to city,Brighton,2135,United States,42.3540012915425,-71.14842902681252,Private room,1,$50.00,95,10,10,10,10,9,10
19562001,https://www.airbnb.com/rooms/19562001,Central 1 BD  in Theater District,Downtown,2116,United States,42.350049975972915,-71.06517559241327,Entire home/apt,4,$100.00,94,10,10,10,10,10,9
19564884,https://www.airbnb.com/rooms/19564884,"Artsy + Hip Classic Boston Brownstone, Sleeps 16",Fenway,2115,United States,42.34175816173987,-71.08760438175976,Entire home/apt,16,$392.00,98,10,10,10,10,10,9
19567173,https://www.airbnb.com/rooms/19567173,Fenway Hideaway,Fenway,2115,United States,42.342073781618375,-71.0892498886496,Entire home/apt,2,$109.00,94,10,10,9,9,10,9
19568535,https://www.airbnb.com/rooms/19568535,Private Welcoming Apartment!,Jamaica Plain,2130,United States,42.32401762531706,-71.10885072991076,Entire home/apt,5,$160.00,92,10,10,9,10,9,9
19570965,https://www.airbnb.com/rooms/19570965,2 private BRs in South Boston Parking available,South Boston,2127,United States,42.333455631647446,-71.03138217141685,Private room,4,$240.00,98,10,10,10,10,10,9
19571817,https://www.airbnb.com/rooms/19571817,Clean Modern Home near Transit w/ Garage Parking,Jamaica Plain,2130,United States,42.298436424294614,-71.11061859589255,Entire home/apt,7,$180.00,99,10,10,10,10,10,10
19571919,https://www.airbnb.com/rooms/19571919,Perfect location in the heart of the city,South End,2116,United States,42.34529530520836,-71.07179095130815,Entire home/apt,4,$191.00,95,10,9,10,10,10,10
