id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating
21445568,https://www.airbnb.com/rooms/21445568,North End One Bedroom - Amazing Location,North End,2113,United States,42.36295733,-71.05579794,Entire home/apt,3,$127.00,78
21801133,https://www.airbnb.com/rooms/21801133,Boston Roots|Marlborough 1BR 1BA #2,Back Bay,2116,United States,42.35087414,-71.08296726,Entire home/apt,4,$200.00,78
23090526,https://www.airbnb.com/rooms/23090526,Great 2 bedrooms near Airport East Boston,East Boston,2128,United States,42.38941393,-71.00908705,Entire home/apt,8,$199.00,78
24913891,https://www.airbnb.com/rooms/24913891,So Cute so South End Studio! 6T,South End,2118,United States,42.34244895,-71.07720148,Entire home/apt,2,$140.00,78
27598072,https://www.airbnb.com/rooms/27598072,CHARMING 3Beds/1Bath+1 Parking byThe Tstation!,Allston,2134,United States,42.34690509,-71.13497285,Entire home/apt,8,"$1,000.00",78
28756042,https://www.airbnb.com/rooms/28756042,"Big room ,comfortable and clean !room 1",Dorchester,2124,United States,42.29065945,-71.07297132,Private room,2,$75.00,78
9824,https://www.airbnb.com/rooms/9824,[1273] Fab Studio- close to Newbury,Back Bay,2115,United States,42.34949627,-71.08595385,Entire home/apt,2,$209.00,79
1240598,https://www.airbnb.com/rooms/1240598,"Downtown Studio, Historic Theater District",Downtown,2116,United States,42.35257069,-71.06360431,Entire home/apt,2,$145.00,79
19940377,https://www.airbnb.com/rooms/19940377,Rm#7 Heart of  Boston  Near T 唐人街,Chinatown,2111,United States,42.34695282,-71.06269659,Private room,2,$95.00,79
23541823,https://www.airbnb.com/rooms/23541823,Lovely 1BR/1BA Apt in the North End,North End,2109,United States,42.36811969,-71.05322266,Entire home/apt,2,$59.00,79
27721473,https://www.airbnb.com/rooms/27721473,Broadway Private Deck Boston Skyline + King Bed,South Boston,2127,United States,42.33508371,-71.04243731,Entire home/apt,3,$156.00,79
27954309,https://www.airbnb.com/rooms/27954309,Botolph Street 1 Bedroom Deluxe-6,Back Bay,2116,United States,42.34655144,-71.08040428,Entire home/apt,3,$160.00,79
29932088,https://www.airbnb.com/rooms/29932088,East Boston Beautiful Two Bedroom Apt - Brand New!,East Boston,2128,United States,42.36737814,-71.03386395,Entire home/apt,4,$178.00,79
9870,https://www.airbnb.com/rooms/9870,[1293-1] - 1 Bedroom in South End,South End,2116,United States,42.34422662,-71.07787818,Entire home/apt,2,$279.00,80
54215,https://www.airbnb.com/rooms/54215,[1246-2C]Lux 2BR - Fenway Area,Fenway,2215,United States,42.34345299,-71.10166759,Entire home/apt,4,$289.00,80
66288,https://www.airbnb.com/rooms/66288,Architects Live-in Studio in Boston,Mission Hill,2120,United States,42.33215158,-71.10674178,Entire home/apt,2,$79.00,80
713627,https://www.airbnb.com/rooms/713627,"Retro Cool Artist's House, Parking",Jamaica Plain,2130,United States,42.30957368,-71.10629241,Entire home/apt,2,$135.00,80
1167987,https://www.airbnb.com/rooms/1167987,Long-term Rental: Single Room/Sh Bath/No Cooking,Roslindale,2131,United States,42.29316707,-71.13015649,Private room,1,$26.00,80
1819994,https://www.airbnb.com/rooms/1819994,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",Fenway,2215,United States,42.34947356,-71.09264659,Entire home/apt,1,$182.00,80
1944976,https://www.airbnb.com/rooms/1944976,1 room with queen bed in Boston...,Dorchester,2125,United States,42.31160698,-71.04612722,Private room,1,$76.00,80
2441095,https://www.airbnb.com/rooms/2441095,Economical 2 Bedroom Condo Near Subway (88B),East Boston,2128,United States,42.38016342,-71.03585166,Entire home/apt,4,$99.00,80
3601254,https://www.airbnb.com/rooms/3601254,Studio in Back bay,Back Bay,2116,United States,42.35335666,-71.08157617,Entire home/apt,2,$97.00,80
4135172,https://www.airbnb.com/rooms/4135172,Lux Boston Theater Dist 1 Bedroom w/WiFi,Downtown,2116,United States,42.35271953,-71.06370578,Entire home/apt,3,$239.00,80
4315428,https://www.airbnb.com/rooms/4315428,Luxury Master Suite@ Logan Airport,East Boston,2128,United States,42.39066567,-71.00386345,Private room,2,$150.00,80
4593985,https://www.airbnb.com/rooms/4593985,Parking Renovated Close to Downtown,Roxbury,2119,United States,42.31735835,-71.07972057,Private room,1,$36.00,80
4603803,https://www.airbnb.com/rooms/4603803,Modern Room with Private Bathroom!,Back Bay,2115,United States,42.34356914,-71.08194892,Private room,2,$100.00,80
5813992,https://www.airbnb.com/rooms/5813992,Amazing 3BR Apt. in heart of C-Town,Charlestown,2129,United States,42.37603276,-71.06591866,Entire home/apt,4,$200.00,80
6015995,https://www.airbnb.com/rooms/6015995,`Luxurious 1-Bedroom West End Apartment!,West End,2114,United States,42.3637254,-71.06815872,Entire home/apt,3,$127.00,80
6425405,https://www.airbnb.com/rooms/6425405,Boston - Fenway Large Studio,Fenway,2215,United States,42.34191118,-71.10230379,Entire home/apt,4,$195.00,80
6793913,https://www.airbnb.com/rooms/6793913,#Luxury Furnished 2BR Apt in Boston's Fenway Area,Fenway,2215,United States,42.34330543,-71.10148921,Entire home/apt,5,$180.00,80
6823628,https://www.airbnb.com/rooms/6823628,Ahhh the views! Studio w/ Balcony,Back Bay,2116,United States,42.3531531,-71.07738236,Entire home/apt,2,$114.00,80
7294565,https://www.airbnb.com/rooms/7294565,South End Brown Stone,South End,2118,United States,42.33930896,-71.06495499,Private room,2,$85.00,80
7562235,https://www.airbnb.com/rooms/7562235,Cozy room in front of metro station,Mission Hill,2130,United States,42.33192694,-71.11127381,Private room,2,$90.00,80
8063870,https://www.airbnb.com/rooms/8063870,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,Fenway,2215,United States,42.34537755,-71.10001766,Entire home/apt,3,$213.00,80
8163273,https://www.airbnb.com/rooms/8163273,Lovely 2BR apt near Fenway Park,Fenway,2215,United States,42.34475585,-71.10062118,Entire home/apt,5,$189.00,80
8303748,https://www.airbnb.com/rooms/8303748,Cute&cosy bedroom-close to bus & T,Brighton,2135,United States,42.35029371,-71.14726364,Private room,2,$45.00,80
8334845,https://www.airbnb.com/rooms/8334845,Lux Furnished Boston Fenway 2BR Apt,Fenway,2215,United States,42.34301558,-71.09985577,Entire home/apt,5,$175.00,80
8469735,https://www.airbnb.com/rooms/8469735,Boston Gladstone,East Boston,2128,United States,42.38998168,-71.00282202,Private room,1,$50.00,80
8680966,https://www.airbnb.com/rooms/8680966,3 min walking to subway-Orange Line  1B,Charlestown,2129,United States,42.38302258,-71.07806226,Private room,1,$53.00,80
8947232,https://www.airbnb.com/rooms/8947232,Convenient Room Near T!,Dorchester,2124,United States,42.28958573,-71.06829405,Private room,1,$60.00,80
9040476,https://www.airbnb.com/rooms/9040476,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,Fenway,2215,United States,42.34504432,-71.10009298,Entire home/apt,5,$298.00,80
9041513,https://www.airbnb.com/rooms/9041513,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,Fenway,2215,United States,42.34322176,-71.10007916,Entire home/apt,3,$213.00,80
9110588,https://www.airbnb.com/rooms/9110588,Peaceful Room in Comfy JP Home,Jamaica Plain,2130,United States,42.29870858,-71.11250952,Private room,2,$25.00,80
9349614,https://www.airbnb.com/rooms/9349614,"Sunny, Family-Friendly Apartment",Jamaica Plain,2130,United States,42.30639602,-71.10593529,Entire home/apt,4,$150.00,80
9507164,https://www.airbnb.com/rooms/9507164,WB Quarters™ by STRB|Polished Cozy in Southie,South Boston,2127,United States,42.34331686,-71.05738385,Private room,2,$144.00,80
9918713,https://www.airbnb.com/rooms/9918713,Furnished Lavish 2-BR Back Bay Apartment,Back Bay,2116,United States,42.34665681,-71.07911571,Entire home/apt,5,$175.00,80
10034614,https://www.airbnb.com/rooms/10034614,Upscale Boston 2 Bedroom Apartment & Yoga Studio,Chinatown,2111,United States,42.3513419,-71.06049158,Entire home/apt,5,$299.00,80
10116726,https://www.airbnb.com/rooms/10116726,Lux 1-Bedroom Apartment in Downtown Boston,Chinatown,2116,United States,42.35160596,-71.06154627,Entire home/apt,3,$134.00,80
10228228,https://www.airbnb.com/rooms/10228228,Luxury 1-BR Furnished Boston Apartment!,Fenway,2215,United States,42.34565346,-71.10000604,Entire home/apt,3,$134.00,80
10241577,https://www.airbnb.com/rooms/10241577,Furnished 1BR Boston apt near Harvard University!,Fenway,2215,United States,42.34387681,-71.10160942,Entire home/apt,3,$139.00,80
10928093,https://www.airbnb.com/rooms/10928093,Modern 2 bed in Heart of North End,North End,2113,United States,42.36567957,-71.05666097,Entire home/apt,4,$125.00,80
11022736,https://www.airbnb.com/rooms/11022736,Studio Apartment,Allston,2135,United States,42.34772207,-71.13355036,Entire home/apt,3,$75.00,80
11656697,https://www.airbnb.com/rooms/11656697,Luxury loft-style apartment,Fenway,2115,United States,42.34793562,-71.08823234,Entire home/apt,3,$175.00,80
12023820,https://www.airbnb.com/rooms/12023820,Cute bedroom in Boston,Brighton,2135,United States,42.35316407,-71.14656141,Private room,2,$45.00,80
12246137,https://www.airbnb.com/rooms/12246137,Beautiful 1 bedroom Boston apt in Fenway!,Fenway,2215,United States,42.34474158,-71.0997046,Entire home/apt,3,$128.00,80
12755021,https://www.airbnb.com/rooms/12755021,"Extended studio, two futons",Allston,2134,United States,42.34832593,-71.13613371,Entire home/apt,3,$65.00,80
13082258,https://www.airbnb.com/rooms/13082258,"47 Symphony Road, Apt 501",Fenway,2115,United States,42.34338854,-71.08832041,Private room,1,$52.00,80
13264687,https://www.airbnb.com/rooms/13264687,"Sofa-bed with laundry, Wi-Fi, and kitchen near BC",Brighton,2135,United States,42.35639291,-71.16396428,Shared room,2,$40.00,80
13309117,https://www.airbnb.com/rooms/13309117,Beautiful townhouse w/ free parking,Brighton,2135,United States,42.34758738,-71.1523375,Private room,2,$75.00,80
13636659,https://www.airbnb.com/rooms/13636659,Quarters™ on DOT STRB - Private Room | Shared Bath,South Boston,2127,United States,42.33615856,-71.04535763,Private room,2,$105.00,80
13642024,https://www.airbnb.com/rooms/13642024,Private bed/bath in heart of Southie!,South Boston,,United States,42.33214299,-71.04048895,Private room,2,$150.00,80
13918656,https://www.airbnb.com/rooms/13918656,Historical S.End Brownstone T-2 from July 1,Roxbury,2120,United States,42.3383682,-71.08181551,Entire home/apt,6,$350.00,80
13943142,https://www.airbnb.com/rooms/13943142,Chinatown Single Bedroom,Chinatown,2111,United States,42.34846893,-71.0602084,Private room,2,$95.00,80
13972298,https://www.airbnb.com/rooms/13972298,"Devonshire Place, Lux 2Bed Dwtwn Financial Area",Downtown,2109,United States,42.35929302,-71.05860381,Entire home/apt,4,$179.00,80
14423116,https://www.airbnb.com/rooms/14423116,Spacious Boston 2-BR  0.2 Miles from TD Garden!,West End,2114,United States,42.36253216,-71.06510385,Entire home/apt,5,$999.00,80
15154816,https://www.airbnb.com/rooms/15154816,Back Bay  Apt on Prestigious Marlborough St,Back Bay,2116,United States,42.35320044,-71.07600196,Entire home/apt,2,$99.00,80
15773389,https://www.airbnb.com/rooms/15773389,Single room across from Fenway Park,Fenway,2215,United States,42.34708821,-71.0942856,Private room,2,$54.00,80
16367520,https://www.airbnb.com/rooms/16367520,Cozy Beacon Hill Apartment,Beacon Hill,2114,United States,42.36102471,-71.06700797,Entire home/apt,4,$120.00,80
17222935,https://www.airbnb.com/rooms/17222935,Affordable Place for your stay!,Dorchester,2125,United States,42.30089786,-71.06401977,Private room,1,$28.00,80
17508585,https://www.airbnb.com/rooms/17508585,Trendy Neighborhood Southie Pad| Studio 1BR 1BA #7,South Boston,2127,United States,42.33479391,-71.04349574,Entire home/apt,2,$132.00,80
17907229,https://www.airbnb.com/rooms/17907229,Great 3 Bdr apartment with Airbeds!,Dorchester,2125,United States,42.30115943,-71.06619607,Entire home/apt,3,$100.00,80
18445635,https://www.airbnb.com/rooms/18445635,High-End Lavish 1-BR Boston Apartment!,Fenway,2215,United States,42.34520851,-71.10021589,Entire home/apt,3,$249.00,80
18582571,https://www.airbnb.com/rooms/18582571,Clean upscale apt and location,Beacon Hill,2114,United States,42.35719778,-71.0715881,Entire home/apt,2,$143.00,80
18613633,https://www.airbnb.com/rooms/18613633,Boston - Logan Intl Airport III,East Boston,2128,United States,42.3884835,-71.0021228,Private room,1,$50.00,80
18752630,https://www.airbnb.com/rooms/18752630,Bluebird Lux 2-BR Apt Near Fenway Park!,Fenway,2215,United States,42.34339486,-71.10035985,Entire home/apt,5,$299.00,80
18946874,https://www.airbnb.com/rooms/18946874,Convenient and Comfortable Apartment,Allston,2134,United States,42.35085853,-71.13222865,Private room,2,$45.00,80
19157252,https://www.airbnb.com/rooms/19157252,Stylish Studio w/ world class amenities in Boston!,Mission Hill,2130,United States,42.32872517,-71.11029926,Entire home/apt,3,$249.00,80
19173890,https://www.airbnb.com/rooms/19173890,Beautifully Furnished 2BR near Fenway +Pool & Gym,Mission Hill,2130,United States,42.33025391,-71.11194985,Entire home/apt,5,$169.00,80
19175044,https://www.airbnb.com/rooms/19175044,"Lux Studio Apt w/pool, gym & views of Olmsted Park",Mission Hill,2130,United States,42.33034323,-71.11211016,Entire home/apt,2,$194.00,80
19469130,https://www.airbnb.com/rooms/19469130,Modern 3BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.3571786,-71.06109384,Entire home/apt,6,$323.00,80
19674739,https://www.airbnb.com/rooms/19674739,NEU Campus apartment,Fenway,2115,United States,42.34518275,-71.08996319,Private room,1,$98.00,80
19855550,https://www.airbnb.com/rooms/19855550,Incredible 2BR in Brighton by Sonder,Brighton,2135,United States,42.33958689,-71.15559009,Entire home/apt,4,$175.00,80
20910961,https://www.airbnb.com/rooms/20910961,South Boston 2 bedroom Penthouse w/ Private Deck,South Boston,2127,United States,42.33706688,-71.03694154,Entire home/apt,4,$200.00,80
21076367,https://www.airbnb.com/rooms/21076367,Charming 1 Bedroom in Beacon Hill (Downtown BOS),Beacon Hill,2114,United States,42.36044813,-71.06818912,Entire home/apt,3,$260.00,80
21483155,https://www.airbnb.com/rooms/21483155,Bi-Level 2BR in Downtown Crossing by Sonder,Downtown,2111,United States,42.35108429,-71.06322535,Entire home/apt,4,$283.00,80
21563175,https://www.airbnb.com/rooms/21563175,Spectacular Boston Condo!,Back Bay,2116,United States,42.34652895,-71.07792517,Entire home/apt,7,$999.00,80
21610607,https://www.airbnb.com/rooms/21610607,Park house,Brighton,2135,United States,42.34748316,-71.16244471,Private room,2,$50.00,80
21679902,https://www.airbnb.com/rooms/21679902,Back Bay studio- walk subway & more,Back Bay,2115,United States,42.35014981,-71.08726046,Entire home/apt,3,$180.00,80
21750169,https://www.airbnb.com/rooms/21750169,Irresistible Stay Alfred on Garrison Street,Back Bay,2116,United States,42.34435209,-71.07998754,Entire home/apt,5,"$1,143.00",80
21766903,https://www.airbnb.com/rooms/21766903,Stunning 1 Bedroom in Boston near Faneuil Hall!,West End,2114,United States,42.3648183,-71.06931044,Entire home/apt,3,$249.00,80
21779767,https://www.airbnb.com/rooms/21779767,BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,Back Bay,,United States,42.35113163,-71.08366831,Entire home/apt,2,$99.00,80
21800425,https://www.airbnb.com/rooms/21800425,Boston Luxury Suites/2,Dorchester,2125,United States,42.31318774,-71.05553553,Entire home/apt,8,$200.00,80
21828270,https://www.airbnb.com/rooms/21828270,Open-Concept 2BR in Seaport by Sonder,South Boston,2127,United States,42.34238638,-71.05739311,Entire home/apt,3,$230.00,80
21925608,https://www.airbnb.com/rooms/21925608,Very nice room steps from subway.,Dorchester,2124,United States,42.28881893,-71.06300482,Private room,2,$75.00,80
21944230,https://www.airbnb.com/rooms/21944230,3BD APT near Fenway/Convention Center :),Fenway,2215,United States,42.3491586,-71.09525892,Entire home/apt,6,$375.00,80
22162098,https://www.airbnb.com/rooms/22162098,Beautiful 2 Bedroom in The heart of Boston!,Mission Hill,2115,United States,42.33220507,-71.11281146,Entire home/apt,5,$175.00,80
22164451,https://www.airbnb.com/rooms/22164451,Amazing Condo Near Fenway!,Back Bay,2116,United States,42.34519607,-71.07945619,Entire home/apt,5,$999.00,80
22206507,https://www.airbnb.com/rooms/22206507,Cozy 3BR Near Copley Square in Boston^ MA!,Mission Hill,2115,United States,42.33222329,-71.11065604,Entire home/apt,7,$719.00,80
22308789,https://www.airbnb.com/rooms/22308789,1BR condo in heart of Boston (North End),North End,2113,United States,42.36433456,-71.05417376,Entire home/apt,4,$120.00,80
22320830,https://www.airbnb.com/rooms/22320830,Lively 2BR in Downtown Crossing by Sonder,Downtown,2116,United States,42.35243138,-71.06451347,Entire home/apt,4,$283.00,80
